PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"34333636","Automated detection of substance use information from electronic health records for a pediatric population","Ni Y, Bachtel A, Nause K, Beal S.","J Am Med Inform Assoc. 2021 Sep 18;28(10):2116-2127. doi: 10.1093/jamia/ocab116.","Ni Y","J Am Med Inform Assoc","2021","2021/08/01","PMC8449626","","10.1093/jamia/ocab116"
"32569358","COVID-19 TestNorm: A tool to normalize COVID-19 testing names to LOINC codes","Dong X, Li J, Soysal E, Bian J, DuVall SL, Hanchrow E, Liu H, Lynch KE, Matheny M, Natarajan K, Ohno-Machado L, Pakhomov S, Reeves RM, Sitapati AM, Abhyankar S, Cullen T, Deckard J, Jiang X, Murphy R, Xu H.","J Am Med Inform Assoc. 2020 Jul 1;27(9):1437-1442. doi: 10.1093/jamia/ocaa145.","Dong X","J Am Med Inform Assoc","2020","2020/06/23","PMC7337837","","10.1093/jamia/ocaa145"
"33232839","From electronic health records to terminology base: A novel knowledge base enrichment approach","Zhang J, Zhang Z, Zhang H, Ma Z, Ye Q, He P, Zhou Y.","J Biomed Inform. 2021 Jan;113:103628. doi: 10.1016/j.jbi.2020.103628. Epub 2020 Nov 21.","Zhang J","J Biomed Inform","2021","2020/11/24","","","10.1016/j.jbi.2020.103628"
"29196114","Flexible, cluster-based analysis of the electronic medical record of sepsis with composite mixture models","Mayhew MB, Petersen BK, Sales AP, Greene JD, Liu VX, Wasson TS.","J Biomed Inform. 2018 Feb;78:33-42. doi: 10.1016/j.jbi.2017.11.015. Epub 2017 Dec 2.","Mayhew MB","J Biomed Inform","2018","2017/12/03","PMC6014629","NIHMS974482","10.1016/j.jbi.2017.11.015"
"31589927","A frame semantic overview of NLP-based information extraction for cancer-related EHR notes","Datta S, Bernstam EV, Roberts K.","J Biomed Inform. 2019 Dec;100:103301. doi: 10.1016/j.jbi.2019.103301. Epub 2019 Oct 4.","Datta S","J Biomed Inform","2019","2019/10/08","","","10.1016/j.jbi.2019.103301"
"33936427","Improving the Utility of Tobacco-Related Problem List Entries Using Natural Language Processing","Harris DR, Henderson DW, Corbeau A.","AMIA Annu Symp Proc. 2021 Jan 25;2020:534-543. eCollection 2020.","Harris DR","AMIA Annu Symp Proc","2021","2021/05/03","PMC8075422","",""
"33936399","Selection of Clinical Text Features for Classifying Suicide Attempts","Buckland RS, Hogan JW, Chen ES.","AMIA Annu Symp Proc. 2021 Jan 25;2020:273-282. eCollection 2020.","Buckland RS","AMIA Annu Symp Proc","2021","2021/05/03","PMC8075476","",""
"31553434","Electronic medical record-based cohort selection and direct-to-patient, targeted recruitment: early efficacy and lessons learned","Miller HN, Gleason KT, Juraschek SP, Plante TB, Lewis-Land C, Woods B, Appel LJ, Ford DE, Dennison Himmelfarb CR.","J Am Med Inform Assoc. 2019 Nov 1;26(11):1209-1217. doi: 10.1093/jamia/ocz168.","Miller HN","J Am Med Inform Assoc","2019","2019/09/26","PMC6798572","","10.1093/jamia/ocz168"
"31838210","Task definition, annotated dataset, and supervised natural language processing models for symptom extraction from unstructured clinical notes","Steinkamp JM, Bala W, Sharma A, Kantrowitz JJ.","J Biomed Inform. 2020 Feb;102:103354. doi: 10.1016/j.jbi.2019.103354. Epub 2019 Dec 12.","Steinkamp JM","J Biomed Inform","2020","2019/12/16","","","10.1016/j.jbi.2019.103354"
"33973011","Real-time electronic health record mortality prediction during the COVID-19 pandemic: a prospective cohort study","Sottile PD, Albers D, DeWitt PE, Russell S, Stroh JN, Kao DP, Adrian B, Levine ME, Mooney R, Larchick L, Kutner JS, Wynia MK, Glasheen JJ, Bennett TD.","J Am Med Inform Assoc. 2021 Oct 12;28(11):2354-2365. doi: 10.1093/jamia/ocab100.","Sottile PD","J Am Med Inform Assoc","2021","2021/05/11","PMC8136054","","10.1093/jamia/ocab100"
"30266231","Predicting of anaphylaxis in big data EMR by exploring machine learning approaches","Segura-Bedmar I, Colón-Ruíz C, Tejedor-Alonso MÁ, Moro-Moro M.","J Biomed Inform. 2018 Nov;87:50-59. doi: 10.1016/j.jbi.2018.09.012. Epub 2018 Sep 25.","Segura-Bedmar I","J Biomed Inform","2018","2018/09/30","","","10.1016/j.jbi.2018.09.012"
"33211841","Machine-learning model to predict the cause of death using a stacking ensemble method for observational data","Kim C, You SC, Reps JM, Cheong JY, Park RW.","J Am Med Inform Assoc. 2021 Jun 12;28(6):1098-1107. doi: 10.1093/jamia/ocaa277.","Kim C","J Am Med Inform Assoc","2021","2020/11/19","PMC8200274","","10.1093/jamia/ocaa277"
"29474659","Communication failure: analysis of prescribers' use of an internal free-text field on electronic prescriptions","Ai A, Wong A, Amato M, Wright A.","J Am Med Inform Assoc. 2018 Jun 1;25(6):709-714. doi: 10.1093/jamia/ocy003.","Ai A","J Am Med Inform Assoc","2018","2018/02/24","PMC7647024","","10.1093/jamia/ocy003"
"32822401","Using machine learning for predicting cervical cancer from Swedish electronic health records by mining hierarchical representations","Weegar R, Sundström K.","PLoS One. 2020 Aug 21;15(8):e0237911. doi: 10.1371/journal.pone.0237911. eCollection 2020.","Weegar R","PLoS One","2020","2020/08/22","PMC7444577","","10.1371/journal.pone.0237911"
"33813032","A knowledge base of clinical trial eligibility criteria","Liu H, Chi Y, Butler A, Sun Y, Weng C.","J Biomed Inform. 2021 May;117:103771. doi: 10.1016/j.jbi.2021.103771. Epub 2021 Apr 1.","Liu H","J Biomed Inform","2021","2021/04/04","PMC8407851","NIHMS1734312","10.1016/j.jbi.2021.103771"
"32818667","ZiMM: A deep learning model for long term and blurry relapses with non-clinical claims data","Kabeshova A, Yu Y, Lukacs B, Bacry E, Gaïffas S.","J Biomed Inform. 2020 Oct;110:103531. doi: 10.1016/j.jbi.2020.103531. Epub 2020 Aug 17.","Kabeshova A","J Biomed Inform","2020","2020/08/21","","","10.1016/j.jbi.2020.103531"
"31329877","Social determinants of health in mental health care and research: a case for greater inclusion","Deferio JJ, Breitinger S, Khullar D, Sheth A, Pathak J.","J Am Med Inform Assoc. 2019 Aug 1;26(8-9):895-899. doi: 10.1093/jamia/ocz049.","Deferio JJ","J Am Med Inform Assoc","2019","2019/07/23","PMC6696493","","10.1093/jamia/ocz049"
"30445220","An unsupervised and customizable misspelling generator for mining noisy health-related text sources","Sarker A, Gonzalez-Hernandez G.","J Biomed Inform. 2018 Dec;88:98-107. doi: 10.1016/j.jbi.2018.11.007. Epub 2018 Nov 13.","Sarker A","J Biomed Inform","2018","2018/11/17","PMC6322919","NIHMS1514343","10.1016/j.jbi.2018.11.007"
"33936484","Phenotype Concept Set Construction from Concept Pair Likelihoods","Rodriguez VA, Tony S, Thangaraj P, Pang C, Kalluri KS, Jiang X, Ostropolets A, RuiJun C, Karthik N, Ryan P.","AMIA Annu Symp Proc. 2021 Jan 25;2020:1080-1089. eCollection 2020.","Rodriguez VA","AMIA Annu Symp Proc","2021","2021/05/03","PMC8075469","",""
"33746080","Automatic phenotyping of electronical health record: PheVis algorithm","Ferté T, Cossin S, Schaeverbeke T, Barnetche T, Jouhet V, Hejblum BP.","J Biomed Inform. 2021 May;117:103746. doi: 10.1016/j.jbi.2021.103746. Epub 2021 Mar 19.","Ferté T","J Biomed Inform","2021","2021/03/22","","","10.1016/j.jbi.2021.103746"
"32562899","Targeted estimation of heterogeneous treatment effect in observational survival analysis","Zhu J, Gallego B.","J Biomed Inform. 2020 Jul;107:103474. doi: 10.1016/j.jbi.2020.103474. Epub 2020 Jun 18.","Zhu J","J Biomed Inform","2020","2020/06/21","","","10.1016/j.jbi.2020.103474"
"33887456","A scalable approach for developing clinical risk prediction applications in different hospitals","Sun H, Depraetere K, Meesseman L, De Roo J, Vanbiervliet M, De Baerdemaeker J, Muys H, von Dossow V, Hulde N, Szymanowsky R.","J Biomed Inform. 2021 Jun;118:103783. doi: 10.1016/j.jbi.2021.103783. Epub 2021 Apr 20.","Sun H","J Biomed Inform","2021","2021/04/22","","","10.1016/j.jbi.2021.103783"
"32548637","sureLDA: A multidisease automated phenotyping method for the electronic health record","Ahuja Y, Zhou D, He Z, Sun J, Castro VM, Gainer V, Murphy SN, Hong C, Cai T.","J Am Med Inform Assoc. 2020 Aug 1;27(8):1235-1243. doi: 10.1093/jamia/ocaa079.","Ahuja Y","J Am Med Inform Assoc","2020","2020/06/18","PMC7481024","","10.1093/jamia/ocaa079"
"33684933","Development of a novel machine learning model to predict presence of nonalcoholic steatohepatitis","Docherty M, Regnier SA, Capkun G, Balp MM, Ye Q, Janssens N, Tietz A, Löffler J, Cai J, Pedrosa MC, Schattenberg JM.","J Am Med Inform Assoc. 2021 Jun 12;28(6):1235-1241. doi: 10.1093/jamia/ocab003.","Docherty M","J Am Med Inform Assoc","2021","2021/03/08","PMC8200272","","10.1093/jamia/ocab003"
"33610881","Similarity-based health risk prediction using Domain Fusion and electronic health records data","Guo J, Yuan C, Shang N, Zheng T, Bello NA, Kiryluk K, Weng C, Wang S.","J Biomed Inform. 2021 Apr;116:103711. doi: 10.1016/j.jbi.2021.103711. Epub 2021 Feb 19.","Guo J","J Biomed Inform","2021","2021/02/21","PMC8569826","NIHMS1745216","10.1016/j.jbi.2021.103711"
"29854154","Mining Electronic Health Records to Extract Patient-Centered Outcomes Following Prostate Cancer Treatment","Hernandez-Boussard T, Kourdis PD, Seto T, Ferrari M, Blayney DW, Rubin D, Brooks JD.","AMIA Annu Symp Proc. 2018 Apr 16;2017:876-882. eCollection 2017.","Hernandez-Boussard T","AMIA Annu Symp Proc","2018","2018/06/02","PMC5977629","",""
"32339747","Harmonized representation learning on dynamic EHR graphs","Lee D, Jiang X, Yu H.","J Biomed Inform. 2020 Jun;106:103426. doi: 10.1016/j.jbi.2020.103426. Epub 2020 Apr 25.","Lee D","J Biomed Inform","2020","2020/04/28","","","10.1016/j.jbi.2020.103426"
"32814201","A corpus-driven standardization framework for encoding clinical problems with HL7 FHIR","Peterson KJ, Jiang G, Liu H.","J Biomed Inform. 2020 Oct;110:103541. doi: 10.1016/j.jbi.2020.103541. Epub 2020 Aug 16.","Peterson KJ","J Biomed Inform","2020","2020/08/20","PMC7701983","NIHMS1626730","10.1016/j.jbi.2020.103541"
"33709067","Comparison and interpretability of machine learning models to predict severity of chest injury","Kulshrestha S, Dligach D, Joyce C, Gonzalez R, O'Rourke AP, Glazer JM, Stey A, Kruser JM, Churpek MM, Afshar M.","JAMIA Open. 2021 Mar 1;4(1):ooab015. doi: 10.1093/jamiaopen/ooab015. eCollection 2021 Jan.","Kulshrestha S","JAMIA Open","2021","2021/03/12","PMC7935500","","10.1093/jamiaopen/ooab015"
"34329789","A strategy for validation of variables derived from large-scale electronic health record data","Liu L, Bustamante R, Earles A, Demb J, Messer K, Gupta S.","J Biomed Inform. 2021 Sep;121:103879. doi: 10.1016/j.jbi.2021.103879. Epub 2021 Jul 27.","Liu L","J Biomed Inform","2021","2021/07/30","","","10.1016/j.jbi.2021.103879"
"32935127","Formal representation of patients' care context data: the path to improving the electronic health record","Colicchio TK, Dissanayake PI, Cimino JJ.","J Am Med Inform Assoc. 2020 Nov 1;27(11):1648-1657. doi: 10.1093/jamia/ocaa134.","Colicchio TK","J Am Med Inform Assoc","2020","2020/09/16","PMC7671623","","10.1093/jamia/ocaa134"
"34279615","Machine learning for initial insulin estimation in hospitalized patients","Nguyen M, Jankovic I, Kalesinskas L, Baiocchi M, Chen JH.","J Am Med Inform Assoc. 2021 Sep 18;28(10):2212-2219. doi: 10.1093/jamia/ocab099.","Nguyen M","J Am Med Inform Assoc","2021","2021/07/19","PMC8449602","","10.1093/jamia/ocab099"
"30946466","Clinical impact of intraoperative electronic health record downtime on surgical patients","Harrison AM, Siwani R, Pickering BW, Herasevich V.","J Am Med Inform Assoc. 2019 Oct 1;26(10):928-933. doi: 10.1093/jamia/ocz029.","Harrison AM","J Am Med Inform Assoc","2019","2019/04/05","PMC7647211","","10.1093/jamia/ocz029"
"32697795","Comparison of physical examination and laboratory data between a clinical study and electronic health records","Ko YA, Hu Y, Quyyumi AA, Waller LA, Voit EO, Ziegler TR, Lampl M, Martin GS.","PLoS One. 2020 Jul 22;15(7):e0236189. doi: 10.1371/journal.pone.0236189. eCollection 2020.","Ko YA","PLoS One","2020","2020/07/23","PMC7375598","","10.1371/journal.pone.0236189"
"32970677","Deep neural network models for identifying incident dementia using claims and EHR datasets","Nori VS, Hane CA, Sun Y, Crown WH, Bleicher PA.","PLoS One. 2020 Sep 24;15(9):e0236400. doi: 10.1371/journal.pone.0236400. eCollection 2020.","Nori VS","PLoS One","2020","2020/09/24","PMC7514098","","10.1371/journal.pone.0236400"
"31722396","A maximum likelihood approach to electronic health record phenotyping using positive and unlabeled patients","Zhang L, Ding X, Ma Y, Muthu N, Ajmal I, Moore JH, Herman DS, Chen J.","J Am Med Inform Assoc. 2020 Jan 1;27(1):119-126. doi: 10.1093/jamia/ocz170.","Zhang L","J Am Med Inform Assoc","2020","2019/11/14","PMC6913222","","10.1093/jamia/ocz170"
"33104210","An approach to predicting patient experience through machine learning and social network analysis","Bari V, Hirsch JS, Narvaez J, Sardinia R, Bock KR, Oppenheim MI, Meytlis M.","J Am Med Inform Assoc. 2020 Dec 9;27(12):1834-1843. doi: 10.1093/jamia/ocaa194.","Bari V","J Am Med Inform Assoc","2020","2020/10/26","PMC7727354","","10.1093/jamia/ocaa194"
"30649499","Measuring the rate of manual transcription error in outpatient point-of-care testing","Mays JA, Mathias PC.","J Am Med Inform Assoc. 2019 Mar 1;26(3):269-272. doi: 10.1093/jamia/ocy170.","Mays JA","J Am Med Inform Assoc","2019","2019/01/17","PMC6351970","","10.1093/jamia/ocy170"
"34347787","Developing a Natural Language Processing tool to identify perinatal self-harm in electronic healthcare records","Ayre K, Bittar A, Kam J, Verma S, Howard LM, Dutta R.","PLoS One. 2021 Aug 4;16(8):e0253809. doi: 10.1371/journal.pone.0253809. eCollection 2021.","Ayre K","PLoS One","2021","2021/08/04","PMC8336818","","10.1371/journal.pone.0253809"
"29530803","Development of an automated phenotyping algorithm for hepatorenal syndrome","Koola JD, Davis SE, Al-Nimri O, Parr SK, Fabbri D, Malin BA, Ho SB, Matheny ME.","J Biomed Inform. 2018 Apr;80:87-95. doi: 10.1016/j.jbi.2018.03.001. Epub 2018 Mar 9.","Koola JD","J Biomed Inform","2018","2018/03/14","PMC5920557","NIHMS951909","10.1016/j.jbi.2018.03.001"
"33623894","Modeling physician variability to prioritize relevant medical record information","Tajgardoon M, Cooper GF, King AJ, Clermont G, Hochheiser H, Hauskrecht M, Sittig DF, Visweswaran S.","JAMIA Open. 2020 Dec 31;3(4):602-610. doi: 10.1093/jamiaopen/ooaa058. eCollection 2020 Dec.","Tajgardoon M","JAMIA Open","2020","2021/02/24","PMC7886572","","10.1093/jamiaopen/ooaa058"
"34350388","FIBER: enabling flexible retrieval of electronic health records data for clinical predictive modeling","Datta S, Sachs JP, FreitasDa Cruz H, Martensen T, Bode P, Morassi Sasso A, Glicksberg BS, Böttinger E.","JAMIA Open. 2021 Aug 2;4(3):ooab048. doi: 10.1093/jamiaopen/ooab048. eCollection 2021 Jul.","Datta S","JAMIA Open","2021","2021/08/05","PMC8327378","","10.1093/jamiaopen/ooab048"
"31866433","Adapting electronic health records-derived phenotypes to claims data: Lessons learned in using limited clinical data for phenotyping","Ostropolets A, Reich C, Ryan P, Shang N, Hripcsak G, Weng C.","J Biomed Inform. 2020 Feb;102:103363. doi: 10.1016/j.jbi.2019.103363. Epub 2019 Dec 19.","Ostropolets A","J Biomed Inform","2020","2019/12/24","PMC7390483","NIHMS1548044","10.1016/j.jbi.2019.103363"
"32734162","ClinicNet: machine learning for personalized clinical order set recommendations","Wang JX, Sullivan DK, Wells AC, Chen JH.","JAMIA Open. 2020 Jun 28;3(2):216-224. doi: 10.1093/jamiaopen/ooaa021. eCollection 2020 Jul.","Wang JX","JAMIA Open","2020","2020/08/01","PMC7382624","","10.1093/jamiaopen/ooaa021"
"33647071","Personalized prediction of early childhood asthma persistence: A machine learning approach","Bose S, Kenyon CC, Masino AJ.","PLoS One. 2021 Mar 1;16(3):e0247784. doi: 10.1371/journal.pone.0247784. eCollection 2021.","Bose S","PLoS One","2021","2021/03/01","PMC7920380","","10.1371/journal.pone.0247784"
"34514351","Identification of social determinants of health using multi-label classification of electronic health record clinical notes","Stemerman R, Arguello J, Brice J, Krishnamurthy A, Houston M, Kitzmiller R.","JAMIA Open. 2021 Feb 9;4(3):ooaa069. doi: 10.1093/jamiaopen/ooaa069. eCollection 2021 Jul.","Stemerman R","JAMIA Open","2021","2021/09/13","PMC8423426","","10.1093/jamiaopen/ooaa069"
"29016825","NLPReViz: an interactive tool for natural language processing on clinical text","Trivedi G, Pham P, Chapman WW, Hwa R, Wiebe J, Hochheiser H.","J Am Med Inform Assoc. 2018 Jan 1;25(1):81-87. doi: 10.1093/jamia/ocx070.","Trivedi G","J Am Med Inform Assoc","2018","2017/10/11","PMC6381768","","10.1093/jamia/ocx070"
"34051088","Privacy-protecting, reliable response data discovery using COVID-19 patient observations","Kim J, Neumann L, Paul P, Day ME, Aratow M, Bell DS, Doctor JN, Hinske LC, Jiang X, Kim KK, Matheny ME, Meeker D, Pletcher MJ, Schilling LM, SooHoo S, Xu H, Zheng K, Ohno-Machado L; R2D2 Consortium.","J Am Med Inform Assoc. 2021 Jul 30;28(8):1765-1776. doi: 10.1093/jamia/ocab054.","Kim J","J Am Med Inform Assoc","2021","2021/05/29","PMC8194878","","10.1093/jamia/ocab054"
"33359113","Discovering prescription patterns in pediatric acute-onset neuropsychiatric syndrome patients","Lopez Pineda A, Pourshafeie A, Ioannidis A, Leibold CM, Chan AL, Bustamante CD, Frankovich J, Wojcik GL.","J Biomed Inform. 2021 Jan;113:103664. doi: 10.1016/j.jbi.2020.103664. Epub 2020 Dec 28.","Lopez Pineda A","J Biomed Inform","2021","2020/12/28","","","10.1016/j.jbi.2020.103664"
"31329239","UK phenomics platform for developing and validating electronic health record phenotypes: CALIBER","Denaxas S, Gonzalez-Izquierdo A, Direk K, Fitzpatrick NK, Fatemifar G, Banerjee A, Dobson RJB, Howe LJ, Kuan V, Lumbers RT, Pasea L, Patel RS, Shah AD, Hingorani AD, Sudlow C, Hemingway H.","J Am Med Inform Assoc. 2019 Dec 1;26(12):1545-1559. doi: 10.1093/jamia/ocz105.","Denaxas S","J Am Med Inform Assoc","2019","2019/07/23","PMC6857510","","10.1093/jamia/ocz105"
"28645207","Development and validation of an electronic medical record (EMR)-based computed phenotype of HIV-1 infection","Paul DW, Neely NB, Clement M, Riley I, Al-Hegelan M, Phelan M, Kraft M, Murdoch DM, Lucas J, Bartlett J, McKellar M, Que LG.","J Am Med Inform Assoc. 2018 Feb 1;25(2):150-157. doi: 10.1093/jamia/ocx061.","Paul DW","J Am Med Inform Assoc","2018","2017/06/25","PMC6381767","","10.1093/jamia/ocx061"
"33493631","Disease network delineates the disease progression profile of cardiovascular diseases","Tang Z, Yu Y, Ng K, Sow D, Hu J, Mei J.","J Biomed Inform. 2021 Mar;115:103686. doi: 10.1016/j.jbi.2021.103686. Epub 2021 Jan 23.","Tang Z","J Biomed Inform","2021","2021/01/25","","","10.1016/j.jbi.2021.103686"
